MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
2|9/20/20|7:30:00|Dubai|DC|KXIP|DC|KXIP|2 wickets)|31|8.5|4|KXIP|30.11
13|10/1/20|7:30:00|Abu Dhabi|KXIP|MI|MI|KXIP|48 runs|49|8.5|4|MI|12.5
2|9/20/20|7:30:00|Dubai|DC|KXIP|DC|KXIP|2 wickets)|31|8.5|4|KXIP|30.11
13|10/1/20|7:30:00|Abu Dhabi|KXIP|MI|MI|KXIP|48 runs|49|8.5|4|MI|12.5
