MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
8|9/26/20|7:30:00|Abu Dhabi|KKR|SRH|KKR|SRH|7 wickets|45|8|3|SRH|16.05
8|9/26/20|7:30:00|Abu Dhabi|KKR|SRH|KKR|SRH|7 wickets|45|8|3|SRH|16.05
47|10/27/20|7:30:00|Dubai|SRH|DC|SRH|DC|88 runs|115|8|3|DC|32.63
