MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
7|9/25/20|7:30:00|Dubai|CSK|DC|DC|CSK|44 runs|14|8.5|2|DC|28.24
11|9/29/20|7:30:00|Abu Dhabi|DC|SRH|SRH|DC|15 runs|54|8.5|2|SRH|27.69
16|10/3/20|7:30:00|Sharjah|DC|KKR|DC|KKR|18 runs|29|8.5|2|KKR|23.53
7|9/25/20|7:30:00|Dubai|CSK|DC|DC|CSK|44 runs|14|8.5|2|DC|28.24
11|9/29/20|7:30:00|Abu Dhabi|DC|SRH|SRH|DC|15 runs|54|8.5|2|SRH|27.69
16|10/3/20|7:30:00|Sharjah|DC|KKR|DC|KKR|18 runs|29|8.5|2|KKR|23.53
