MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
19|10/5/20|7:30:00|Dubai|RCB|DC|DC|RCB|59 runs|45|8.5|4|DC|23.8
19|10/5/20|7:30:00|Dubai|RCB|DC|DC|RCB|59 runs|45|8.5|4|DC|23.8
44|10/25/20|3:30:00|Dubai|RCB|CSK|CSK|RCB|8 wickets|5|8.5|4|CSK|20.29
