MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
16|10/3/20|7:30:00|Sharjah|DC|KKR|DC|KKR|18 runs|62|8|2|KKR|4.17
19|10/5/20|7:30:00|Dubai|RCB|DC|DC|RCB|59 runs|0|8|2|DC|11.81
23|10/9/20|7:30:00|Sharjah|RR|DC|DC|RR|46 runs|46|8|2|DC|11.63
27|10/11/20|7:30:00|Abu Dhabi|MI|DC|MI|DC|5 wickets|2|8|2|DC|14.84
16|10/3/20|7:30:00|Sharjah|DC|KKR|DC|KKR|18 runs|62|8|2|KKR|4.17
19|10/5/20|7:30:00|Dubai|RCB|DC|DC|RCB|59 runs|0|8|2|DC|11.81
23|10/9/20|7:30:00|Sharjah|RR|DC|DC|RR|46 runs|46|8|2|DC|11.63
27|10/11/20|7:30:00|Abu Dhabi|MI|DC|MI|DC|5 wickets|2|8|2|DC|14.84
