MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
4|9/22/20|7:30:00|Sharjah|RR|CSK|RR|CSK|16 runs|2|8.5|1|RR|39.81
4|9/22/20|7:30:00|Sharjah|RR|CSK|RR|CSK|16 runs|2|8.5|1|RR|39.81
