MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
7|9/25/20|7:30:00|Dubai|CSK|DC|DC|CSK|44 runs|4|8.5|2|CSK|39.4
37|10/19/20|7:30:00|Abu Dhabi|CSK|RR|RR|CSK|7 wickets|33|8.5|2|RR|2.4
7|9/25/20|7:30:00|Dubai|CSK|DC|DC|CSK|44 runs|4|8.5|2|CSK|39.4
37|10/19/20|7:30:00|Abu Dhabi|CSK|RR|RR|CSK|7 wickets|33|8.5|2|RR|2.4
41|10/23/20|7:30:00|Sharjah|CSK|MI|MI|CSK|10 wickets|4|8.5|2|MI|25.12
