MatchNo|Date|Time|Venue|HomeTeam|AwayTeam|Winingteam|LosingTeam|Tally|Points|Credits|Type|Team|SelectionRate
10|9/28/20|7:30:00|Dubai|RCB|MI|RCB|MI|2 wickets)|23|8.5|2|MI|27.83
15|10/3/20|3:30:00|Abu Dhabi|RCB|RR|RCB|RR|8 wickets|2|8.5|2|RR|19.9
10|9/28/20|7:30:00|Dubai|RCB|MI|RCB|MI|2 wickets)|23|8.5|2|MI|27.83
15|10/3/20|3:30:00|Abu Dhabi|RCB|RR|RCB|RR|8 wickets|2|8.5|2|RR|19.9
